Customer_ID,Subscription_Category,Subscription_Plan,Monthly_Price,Signup_Date,Status
CUST01517,News,Basic,9.99,5/16/2022,Active
CUST01518,News,Standard,14.99,11/2/2022,Active
CUST01519,Gaming,Standard,14.99,4/26/2023,Active
CUST01520,Music,Premium,19.99,6/16/2024,Active
CUST01521,Music,Basic,9.99,9/24/2023,Active
CUST01522,Sports,Basic,9.99,9/8/2022,Active
CUST01523,Sports,Basic,9.99,4/26/2022,Active
CUST01524,Education,Standard,14.99,1/24/2024,Active
CUST01525,Education,Basic,9.99,7/29/2022,Active
CUST01526,Music,Basic,9.99,7/24/2023,Active
CUST01527,Music,Standard,14.99,1/22/2023,Active
CUST01528,Education,Premium,19.99,11/30/2023,Churned
CUST01529,Sports,Basic,9.99,4/28/2024,Churned
CUST01530,Education,Standard,14.99,7/12/2023,Active
CUST01531,Gaming,Premium,19.99,9/28/2023,Active
CUST01532,News,Premium,19.99,8/19/2022,Active
CUST01533,Gaming,Premium,19.99,8/30/2022,Churned
CUST01534,Gaming,Premium,19.99,5/18/2023,Churned
CUST01535,Music,Premium,19.99,6/12/2024,Active
CUST01536,News,Basic,9.99,1/23/2024,Active
CUST01537,Music,Basic,9.99,10/20/2022,Active
CUST01538,Sports,Standard,14.99,2/8/2022,Active
CUST01539,Music,Premium,19.99,6/3/2024,Churned
CUST01540,Music,Standard,14.99,8/27/2022,Churned
CUST01541,Music,Basic,9.99,3/18/2024,Active
CUST01542,News,Premium,19.99,8/28/2022,Active
CUST01543,Sports,Premium,19.99,5/14/2024,Active
CUST01544,Sports,Standard,14.99,2/26/2024,Active
CUST01545,Gaming,Premium,19.99,1/9/2023,Active
CUST01546,News,Standard,14.99,5/11/2023,Churned
CUST01547,Sports,Basic,9.99,12/19/2023,Churned
CUST01548,Sports,Standard,14.99,2/19/2024,Active
CUST01549,Sports,Basic,9.99,9/20/2023,Churned
CUST01550,Sports,Premium,19.99,11/28/2022,Active
CUST01551,Sports,Premium,19.99,8/4/2023,Active
CUST01552,Education,Basic,9.99,10/23/2023,Active
CUST01553,Sports,Premium,19.99,8/22/2023,Active
CUST01554,News,Basic,9.99,1/2/2024,Churned
CUST01555,News,Premium,19.99,1/8/2022,Active
CUST01556,Gaming,Premium,19.99,6/2/2024,Churned
CUST01557,Music,Basic,9.99,8/25/2022,Active
CUST01558,Sports,Standard,14.99,11/17/2022,Active
CUST01559,News,Premium,19.99,2/19/2022,Active
CUST01560,Sports,Premium,19.99,1/5/2023,Active
CUST01561,Education,Premium,19.99,3/23/2022,Active
CUST01562,Education,Standard,14.99,6/19/2024,Active
CUST01563,Sports,Premium,19.99,12/29/2022,Active
CUST01564,News,Basic,9.99,5/17/2022,Active
CUST01565,Music,Basic,9.99,1/1/2023,Active
CUST01566,Music,Standard,14.99,10/23/2023,Active
CUST01567,Gaming,Premium,19.99,9/7/2023,Active
CUST01568,Gaming,Premium,19.99,1/2/2022,Active
CUST01569,Education,Basic,9.99,10/18/2023,Churned
CUST01570,Sports,Premium,19.99,6/18/2023,Active
CUST01571,Music,Basic,9.99,5/28/2022,Active
CUST01572,News,Basic,9.99,4/8/2023,Churned
CUST01573,Sports,Basic,9.99,4/3/2024,Churned
CUST01574,Education,Premium,19.99,10/10/2023,Churned
CUST01575,Gaming,Premium,19.99,8/31/2023,Churned
CUST01576,Sports,Basic,9.99,3/5/2024,Active
CUST01577,Education,Basic,9.99,1/21/2024,Active
CUST01578,Sports,Premium,19.99,9/2/2022,Churned
CUST01579,Sports,Premium,19.99,11/16/2022,Churned
CUST01580,Education,Standard,14.99,1/14/2023,Churned
CUST01581,Music,Basic,9.99,11/1/2023,Active
CUST01582,Education,Standard,14.99,7/31/2022,Active
CUST01583,Gaming,Standard,14.99,8/23/2023,Active
CUST01584,Music,Standard,14.99,4/22/2024,Churned
CUST01585,Music,Standard,14.99,8/1/2022,Active
CUST01586,Education,Premium,19.99,4/12/2022,Churned
CUST01587,Sports,Basic,9.99,1/1/2024,Active
CUST01588,Gaming,Basic,9.99,3/18/2022,Active
CUST01589,Sports,Standard,14.99,4/4/2023,Active
CUST01590,Education,Basic,9.99,11/21/2023,Churned
CUST01591,News,Basic,9.99,6/10/2024,Active
CUST01592,Education,Basic,9.99,10/30/2022,Active
CUST01593,Education,Standard,14.99,9/12/2023,Active
CUST01594,Sports,Standard,14.99,6/12/2022,Active
CUST01595,Gaming,Standard,14.99,4/13/2024,Churned
CUST01596,Education,Standard,14.99,3/17/2022,Churned
CUST01597,Education,Standard,14.99,1/9/2024,Active
CUST01598,Music,Premium,19.99,8/29/2023,Active
CUST01599,Education,Premium,19.99,6/22/2023,Active
CUST01600,Gaming,Premium,19.99,12/19/2023,Churned
CUST01601,Music,Premium,19.99,5/19/2022,Active
CUST01602,Education,Premium,19.99,9/30/2022,Churned
CUST01603,Sports,Standard,14.99,3/29/2022,Active
CUST01604,Sports,Basic,9.99,11/13/2022,Active
CUST01605,Music,Basic,9.99,3/11/2024,Churned
CUST01606,Gaming,Standard,14.99,11/5/2022,Active
CUST01607,Music,Basic,9.99,11/23/2023,Active
CUST01608,News,Premium,19.99,9/18/2022,Churned
CUST01609,Gaming,Standard,14.99,5/2/2023,Churned
CUST01610,Gaming,Basic,9.99,11/25/2022,Active
CUST01611,News,Standard,14.99,3/19/2022,Active
CUST01612,Sports,Premium,19.99,6/7/2022,Active
CUST01613,News,Premium,19.99,2/9/2022,Active
CUST01614,News,Premium,19.99,1/2/2022,Churned
CUST01615,Gaming,Standard,14.99,8/11/2023,Active
CUST01616,Education,Basic,9.99,1/2/2022,Active
CUST01617,News,Basic,9.99,6/13/2024,Active
CUST01618,Gaming,Premium,19.99,11/14/2022,Active
CUST01619,Music,Premium,19.99,11/19/2023,Churned
CUST01620,Education,Standard,14.99,10/15/2022,Active
CUST01621,Gaming,Basic,9.99,5/6/2024,Active
CUST01622,News,Basic,9.99,10/25/2023,Active
CUST01623,Education,Basic,9.99,11/30/2022,Churned
CUST01624,Music,Premium,19.99,8/21/2023,Active
CUST01625,Gaming,Standard,14.99,3/23/2024,Churned
CUST01626,Gaming,Standard,14.99,1/8/2024,Active
CUST01627,Music,Standard,14.99,6/4/2023,Active
CUST01628,Education,Premium,19.99,8/5/2022,Active
CUST01629,Education,Premium,19.99,6/17/2022,Active
CUST01630,Gaming,Basic,9.99,8/28/2022,Churned
CUST01631,Education,Standard,14.99,6/10/2023,Active
CUST01632,Gaming,Basic,9.99,8/1/2022,Active
CUST01633,Gaming,Premium,19.99,4/5/2024,Active
CUST01634,Sports,Basic,9.99,3/10/2023,Active
CUST01635,Gaming,Standard,14.99,8/17/2022,Churned
CUST01636,Sports,Basic,9.99,6/8/2023,Churned
CUST01637,News,Basic,9.99,12/21/2023,Active
CUST01638,Sports,Standard,14.99,9/13/2023,Active
CUST01639,Gaming,Basic,9.99,7/26/2022,Active
CUST01640,Sports,Premium,19.99,12/9/2022,Churned
CUST01641,News,Premium,19.99,1/2/2023,Active
CUST01642,Gaming,Basic,9.99,8/16/2023,Churned
CUST01643,Music,Basic,9.99,3/2/2023,Active
CUST01644,News,Premium,19.99,7/31/2022,Active
CUST01645,Education,Standard,14.99,2/13/2022,Active
CUST01646,Gaming,Basic,9.99,9/23/2022,Active
CUST01647,Gaming,Basic,9.99,6/2/2023,Active
CUST01648,Gaming,Basic,9.99,5/22/2022,Active
CUST01649,Education,Basic,9.99,1/7/2024,Active
CUST01650,Music,Premium,19.99,5/20/2022,Active
CUST01651,Gaming,Basic,9.99,5/29/2023,Churned
CUST01652,Education,Premium,19.99,9/22/2023,Active
CUST01653,Education,Basic,9.99,2/28/2024,Churned
CUST01654,Sports,Basic,9.99,9/18/2022,Churned
CUST01655,Sports,Standard,14.99,1/2/2024,Active
CUST01656,News,Basic,9.99,12/12/2023,Active
CUST01657,Gaming,Premium,19.99,9/4/2023,Active
CUST01658,Sports,Premium,19.99,6/6/2022,Churned
CUST01659,Music,Basic,9.99,2/4/2024,Active
CUST01660,News,Standard,14.99,3/2/2024,Churned
CUST01661,Music,Standard,14.99,2/13/2023,Active
CUST01662,Gaming,Premium,19.99,4/15/2022,Active
CUST01663,Gaming,Premium,19.99,6/20/2022,Active
CUST01664,News,Standard,14.99,2/13/2023,Active
CUST01665,News,Premium,19.99,3/14/2022,Active
CUST01666,Gaming,Premium,19.99,3/30/2023,Active
CUST01667,Sports,Standard,14.99,10/23/2023,Active
CUST01668,News,Standard,14.99,10/5/2023,Active
CUST01669,Gaming,Standard,14.99,11/22/2022,Active
CUST01670,Gaming,Premium,19.99,12/26/2022,Active
CUST01671,Music,Basic,9.99,3/1/2024,Active
CUST01672,Education,Standard,14.99,1/4/2023,Active
CUST01673,Sports,Basic,9.99,3/25/2024,Active
CUST01674,Sports,Premium,19.99,10/9/2023,Active
CUST01675,Music,Premium,19.99,3/10/2024,Active
CUST01676,Music,Basic,9.99,1/20/2022,Active
CUST01677,Education,Standard,14.99,3/11/2023,Active
CUST01678,Education,Standard,14.99,8/13/2023,Active
CUST01679,News,Basic,9.99,8/11/2023,Churned
CUST01680,Music,Standard,14.99,12/6/2022,Active
CUST01681,Sports,Premium,19.99,12/1/2022,Active
CUST01682,News,Basic,9.99,8/14/2022,Active
CUST01683,Gaming,Premium,19.99,6/23/2022,Active
CUST01684,Gaming,Premium,19.99,10/19/2022,Active
CUST01685,News,Basic,9.99,4/2/2022,Churned
CUST01686,Education,Premium,19.99,3/18/2024,Active
CUST01687,Music,Premium,19.99,3/30/2023,Active
CUST01688,Music,Basic,9.99,9/11/2023,Churned
CUST01689,Education,Basic,9.99,4/12/2024,Active
CUST01690,News,Premium,19.99,5/9/2023,Active
CUST01691,Education,Basic,9.99,1/6/2024,Churned
CUST01692,News,Premium,19.99,4/24/2022,Active
CUST01693,Education,Standard,14.99,3/24/2023,Active
CUST01694,Education,Basic,9.99,7/3/2022,Active
CUST01695,Education,Basic,9.99,3/26/2023,Active
CUST01696,Gaming,Basic,9.99,9/8/2022,Churned
CUST01697,Gaming,Basic,9.99,11/30/2023,Active
CUST01698,Education,Standard,14.99,4/25/2022,Active
CUST01699,Education,Standard,14.99,2/24/2022,Churned
CUST01700,Education,Premium,19.99,3/16/2024,Active
CUST01701,Education,Standard,14.99,2/13/2024,Active
CUST01702,News,Premium,19.99,7/11/2023,Active
CUST01703,Education,Basic,9.99,7/31/2023,Active
CUST01704,News,Basic,9.99,4/9/2024,Churned
CUST01705,Sports,Basic,9.99,12/31/2023,Active
CUST01706,News,Premium,19.99,11/17/2022,Active
CUST01707,Education,Premium,19.99,4/15/2024,Active
CUST01708,Music,Premium,19.99,4/4/2023,Churned
CUST01709,Music,Basic,9.99,11/5/2022,Active
CUST01710,News,Basic,9.99,2/5/2024,Active
CUST01711,Education,Premium,19.99,10/30/2023,Churned
CUST01712,Gaming,Premium,19.99,3/29/2022,Active
CUST01713,Gaming,Premium,19.99,9/4/2023,Churned
CUST01714,Gaming,Premium,19.99,4/5/2023,Churned
CUST01715,Music,Premium,19.99,5/24/2023,Active
CUST01716,News,Standard,14.99,1/11/2023,Churned
CUST01717,Sports,Basic,9.99,4/15/2022,Active
CUST01718,Gaming,Premium,19.99,9/16/2022,Active
CUST01719,Music,Standard,14.99,4/14/2024,Churned
CUST01720,News,Standard,14.99,1/21/2023,Active
CUST01721,News,Standard,14.99,5/16/2022,Active
CUST01722,Sports,Basic,9.99,3/2/2022,Churned
CUST01723,Sports,Basic,9.99,10/23/2023,Active
CUST01724,Music,Basic,9.99,11/16/2022,Active
CUST01725,Education,Premium,19.99,1/30/2024,Churned
CUST01726,Education,Standard,14.99,9/25/2022,Churned
CUST01727,Gaming,Basic,9.99,6/2/2024,Active
CUST01728,Gaming,Premium,19.99,7/9/2022,Active
CUST01729,Music,Basic,9.99,6/29/2022,Churned
CUST01730,News,Premium,19.99,9/13/2023,Active
CUST01731,Gaming,Standard,14.99,8/4/2023,Active
CUST01732,News,Standard,14.99,1/21/2024,Active
CUST01733,Music,Standard,14.99,2/19/2023,Active
CUST01734,Sports,Premium,19.99,6/15/2022,Churned
CUST01735,News,Premium,19.99,7/6/2022,Churned
CUST01736,Sports,Premium,19.99,3/15/2022,Active
CUST01737,News,Premium,19.99,11/1/2022,Active
CUST01738,Education,Basic,9.99,4/25/2023,Churned
CUST01739,News,Standard,14.99,8/26/2023,Active
CUST01740,Music,Premium,19.99,4/12/2022,Active
CUST01741,Sports,Basic,9.99,7/26/2023,Churned
CUST01742,Sports,Basic,9.99,12/12/2023,Active
CUST01743,Gaming,Standard,14.99,4/30/2023,Active
CUST01744,Sports,Basic,9.99,3/5/2024,Active
CUST01745,News,Standard,14.99,1/20/2022,Churned
CUST01746,News,Premium,19.99,6/13/2024,Churned
CUST01747,News,Standard,14.99,12/29/2022,Churned
CUST01748,Sports,Premium,19.99,4/25/2024,Active
CUST01749,News,Premium,19.99,1/28/2023,Active
CUST01750,News,Basic,9.99,8/31/2023,Churned
CUST01751,News,Premium,19.99,12/13/2022,Churned
CUST01752,News,Standard,14.99,4/14/2024,Churned
CUST01753,Music,Basic,9.99,10/20/2022,Churned
CUST01754,News,Basic,9.99,9/11/2023,Churned
CUST01755,Education,Standard,14.99,1/24/2024,Churned
CUST01756,Education,Premium,19.99,6/11/2022,Churned
CUST01757,Music,Premium,19.99,4/20/2024,Churned
CUST01758,News,Standard,14.99,1/29/2022,Active
CUST01759,News,Premium,19.99,8/18/2023,Active
CUST01760,Sports,Premium,19.99,2/1/2022,Active
CUST01761,Music,Premium,19.99,3/6/2022,Active
CUST01762,Education,Basic,9.99,10/2/2023,Active
CUST01763,Gaming,Premium,19.99,4/13/2024,Churned
CUST01764,Music,Standard,14.99,6/9/2023,Active
CUST01765,News,Premium,19.99,3/14/2022,Active
CUST01766,Gaming,Standard,14.99,10/28/2023,Active
CUST01767,Gaming,Standard,14.99,4/13/2022,Active
CUST01768,Education,Premium,19.99,10/26/2022,Active
CUST01769,Gaming,Basic,9.99,4/20/2023,Active
CUST01770,Education,Premium,19.99,2/8/2023,Active
CUST01771,News,Premium,19.99,10/21/2023,Active
CUST01772,Gaming,Standard,14.99,1/15/2022,Active
CUST01773,Gaming,Basic,9.99,1/31/2022,Active
CUST01774,Gaming,Premium,19.99,2/8/2024,Active
CUST01775,Education,Standard,14.99,3/18/2022,Active
CUST01776,Music,Basic,9.99,4/14/2024,Active
CUST01777,Sports,Premium,19.99,12/28/2023,Active
CUST01778,Education,Standard,14.99,2/22/2022,Active
CUST01779,Sports,Premium,19.99,7/8/2023,Active
CUST01780,Gaming,Basic,9.99,4/9/2024,Active
CUST01781,Education,Basic,9.99,7/30/2023,Active
CUST01782,Music,Standard,14.99,3/9/2022,Active
CUST01783,Education,Premium,19.99,9/12/2022,Active
CUST01784,Gaming,Basic,9.99,3/2/2022,Active
CUST01785,Music,Standard,14.99,11/17/2023,Active
CUST01786,News,Basic,9.99,10/21/2022,Churned
CUST01787,Music,Basic,9.99,11/5/2023,Active
CUST01788,Music,Standard,14.99,3/27/2024,Active
CUST01789,Gaming,Basic,9.99,9/13/2023,Churned
CUST01790,Education,Basic,9.99,2/19/2022,Churned
CUST01791,Sports,Basic,9.99,9/23/2022,Active
CUST01792,Education,Standard,14.99,1/20/2023,Active
CUST01793,Music,Premium,19.99,2/25/2023,Churned
CUST01794,Sports,Standard,14.99,10/1/2022,Active
CUST01795,Gaming,Premium,19.99,3/18/2023,Active
CUST01796,News,Basic,9.99,5/1/2022,Active
CUST01797,Sports,Basic,9.99,7/20/2023,Churned
CUST01798,Gaming,Basic,9.99,1/2/2023,Active
CUST01799,News,Standard,14.99,7/19/2022,Active
CUST01800,Education,Premium,19.99,11/25/2023,Churned
CUST01801,Education,Premium,19.99,8/10/2022,Churned
CUST01802,Gaming,Basic,9.99,4/13/2022,Active
CUST01803,Education,Premium,19.99,2/11/2023,Active
CUST01804,News,Standard,14.99,2/18/2023,Active
CUST01805,Sports,Basic,9.99,1/29/2022,Active
CUST01806,News,Premium,19.99,5/11/2023,Active
CUST01807,Education,Premium,19.99,4/11/2024,Active
CUST01808,Music,Premium,19.99,1/10/2022,Active
CUST01809,Sports,Standard,14.99,3/10/2024,Active
CUST01810,Education,Premium,19.99,11/13/2022,Active
CUST01811,News,Basic,9.99,2/3/2023,Churned
CUST01812,Gaming,Premium,19.99,5/10/2023,Churned
CUST01813,News,Standard,14.99,5/16/2022,Churned
CUST01814,Education,Standard,14.99,12/6/2023,Active
CUST01815,Sports,Premium,19.99,6/18/2022,Active
CUST01816,Music,Premium,19.99,2/26/2024,Active
CUST01817,Education,Standard,14.99,12/15/2022,Active
CUST01818,Music,Standard,14.99,7/31/2023,Active
CUST01819,News,Standard,14.99,6/8/2024,Active
CUST01820,Sports,Premium,19.99,1/21/2022,Active
CUST01821,Music,Premium,19.99,2/24/2022,Active
CUST01822,News,Standard,14.99,9/16/2022,Active
CUST01823,Sports,Standard,14.99,6/29/2022,Active
CUST01824,Music,Basic,9.99,9/8/2022,Active
CUST01825,Sports,Premium,19.99,9/15/2023,Active
CUST01826,Music,Basic,9.99,1/3/2022,Active
CUST01827,Gaming,Standard,14.99,9/29/2023,Active
CUST01828,Education,Basic,9.99,12/16/2023,Active
CUST01829,Education,Premium,19.99,3/4/2024,Active
CUST01830,News,Standard,14.99,12/3/2023,Churned
CUST01831,Education,Premium,19.99,4/29/2023,Churned
CUST01832,Education,Standard,14.99,3/4/2023,Active
CUST01833,Education,Premium,19.99,10/6/2023,Active
CUST01834,Gaming,Premium,19.99,5/31/2024,Churned
CUST01835,Sports,Standard,14.99,3/27/2022,Active
CUST01836,Gaming,Basic,9.99,5/26/2024,Active
CUST01837,News,Standard,14.99,2/22/2022,Churned
CUST01838,Education,Standard,14.99,10/5/2022,Active
CUST01839,Education,Standard,14.99,4/21/2023,Active
CUST01840,Music,Standard,14.99,4/3/2024,Active
CUST01841,Sports,Standard,14.99,11/27/2023,Churned
CUST01842,Gaming,Standard,14.99,11/26/2022,Churned
CUST01843,News,Premium,19.99,12/12/2023,Churned
CUST01844,Sports,Standard,14.99,10/21/2022,Active
CUST01845,News,Standard,14.99,3/3/2024,Active
CUST01846,Sports,Basic,9.99,10/15/2022,Active
CUST01847,Education,Premium,19.99,6/25/2023,Active
CUST01848,Gaming,Premium,19.99,4/7/2022,Churned
CUST01849,Gaming,Standard,14.99,6/20/2023,Active
CUST01850,Sports,Premium,19.99,2/13/2022,Active
CUST01851,Education,Premium,19.99,12/14/2023,Active
CUST01852,Education,Premium,19.99,5/22/2022,Churned
CUST01853,Education,Standard,14.99,5/15/2024,Active
CUST01854,News,Basic,9.99,6/8/2024,Churned
CUST01855,Music,Premium,19.99,5/24/2024,Active
CUST01856,Gaming,Premium,19.99,9/8/2023,Active
CUST01857,Music,Standard,14.99,11/28/2022,Active
CUST01858,Gaming,Standard,14.99,1/8/2022,Active
CUST01859,Gaming,Premium,19.99,1/21/2024,Active
CUST01860,Education,Basic,9.99,3/3/2024,Active
CUST01861,News,Basic,9.99,9/17/2022,Active
CUST01862,Sports,Basic,9.99,6/9/2024,Active
CUST01863,Gaming,Basic,9.99,6/5/2024,Active
CUST01864,Sports,Basic,9.99,8/3/2023,Churned
CUST01865,Education,Basic,9.99,1/14/2022,Active
CUST01866,Sports,Standard,14.99,1/15/2022,Churned
CUST01867,News,Premium,19.99,9/4/2022,Churned
CUST01868,Music,Premium,19.99,1/7/2024,Churned
CUST01869,Education,Standard,14.99,12/23/2023,Active
CUST01870,News,Premium,19.99,10/17/2023,Churned
CUST01871,Music,Basic,9.99,8/8/2023,Active
CUST01872,Education,Standard,14.99,10/25/2023,Active
CUST01873,Sports,Standard,14.99,9/27/2022,Churned
CUST01874,Gaming,Standard,14.99,5/26/2024,Active
CUST01875,Gaming,Standard,14.99,4/14/2022,Active
CUST01876,Education,Basic,9.99,1/25/2024,Active
CUST01877,Education,Standard,14.99,9/24/2022,Churned
CUST01878,Education,Basic,9.99,8/2/2022,Active
CUST01879,Sports,Standard,14.99,6/2/2024,Active
CUST01880,Music,Premium,19.99,11/24/2023,Active
CUST01881,Education,Basic,9.99,5/6/2024,Churned
CUST01882,News,Basic,9.99,6/26/2023,Active
CUST01883,News,Basic,9.99,8/4/2023,Active
CUST01884,Gaming,Basic,9.99,10/30/2023,Active
CUST01885,Education,Standard,14.99,12/17/2022,Active
CUST01886,News,Standard,14.99,1/19/2024,Churned
CUST01887,Music,Standard,14.99,2/10/2024,Churned
CUST01888,News,Premium,19.99,7/25/2022,Churned
CUST01889,Sports,Premium,19.99,4/4/2022,Active
CUST01890,Music,Standard,14.99,9/17/2023,Active
CUST01891,Gaming,Basic,9.99,11/27/2023,Active
CUST01892,Gaming,Premium,19.99,5/13/2022,Churned
CUST01893,Education,Basic,9.99,2/29/2024,Active
CUST01894,Education,Premium,19.99,6/26/2023,Churned
CUST01895,Music,Premium,19.99,10/24/2022,Active
CUST01896,Gaming,Standard,14.99,11/11/2022,Active
CUST01897,Sports,Basic,9.99,4/6/2022,Active
CUST01898,Sports,Basic,9.99,4/28/2022,Active
CUST01899,Sports,Basic,9.99,11/4/2022,Active
CUST01900,News,Premium,19.99,3/14/2023,Active
CUST01901,Education,Premium,19.99,1/8/2023,Churned
CUST01902,Music,Standard,14.99,8/22/2023,Active
CUST01903,Music,Standard,14.99,5/26/2024,Active
CUST01904,Music,Standard,14.99,1/23/2022,Active
CUST01905,Education,Premium,19.99,10/11/2023,Active
CUST01906,Gaming,Standard,14.99,3/24/2023,Active
CUST01907,Music,Basic,9.99,6/18/2022,Active
CUST01908,Education,Basic,9.99,3/26/2024,Active
CUST01909,Music,Premium,19.99,7/11/2022,Active
CUST01910,Sports,Basic,9.99,9/20/2022,Active
CUST01911,Sports,Standard,14.99,6/14/2024,Active
CUST01912,Gaming,Basic,9.99,3/26/2022,Active
CUST01913,Education,Basic,9.99,7/9/2023,Active
CUST01914,Sports,Premium,19.99,2/13/2023,Active
CUST01915,News,Basic,9.99,3/14/2024,Churned
CUST01916,Gaming,Premium,19.99,6/16/2024,Churned
CUST01917,Education,Premium,19.99,12/25/2023,Churned
CUST01918,Sports,Standard,14.99,1/15/2023,Active
CUST01919,Education,Premium,19.99,12/12/2023,Active
CUST01920,Music,Standard,14.99,4/9/2022,Active
CUST01921,Music,Premium,19.99,8/29/2023,Active
CUST01922,Sports,Premium,19.99,1/1/2024,Churned
CUST01923,Music,Standard,14.99,9/24/2022,Churned
CUST01924,Sports,Premium,19.99,2/20/2023,Active
CUST01925,Sports,Standard,14.99,1/26/2022,Churned
CUST01926,News,Premium,19.99,4/5/2024,Churned
CUST01927,News,Basic,9.99,4/8/2023,Churned
CUST01928,Education,Premium,19.99,9/14/2022,Active
CUST01929,Gaming,Premium,19.99,12/10/2023,Active
CUST01930,Education,Basic,9.99,9/7/2023,Churned
CUST01931,Gaming,Standard,14.99,8/16/2023,Active
CUST01932,Music,Basic,9.99,7/29/2023,Active
CUST01933,News,Basic,9.99,11/26/2022,Active
CUST01934,News,Standard,14.99,12/28/2022,Active
CUST01935,Education,Standard,14.99,9/18/2022,Churned
CUST01936,Sports,Premium,19.99,7/16/2022,Active
CUST01937,News,Premium,19.99,9/17/2022,Churned
